total_amount,log_total_amount,items_quantity,log_items_quantity,avg_item_price,log_avg_item_price,max_item_price,log_max_item_price,unique_products,amount_per_item,price_spread,max_to_avg_price_ratio,transaction_hour,transaction_day_of_week,transaction_is_weekend,amount_low,amount_medium,amount_high,amount_very_high,items_single,items_few,items_many,hour_night,hour_morning,hour_afternoon,hour_evening,label
25.62,3.2816628129669656,1.0,0.6931471805599453,25.62,3.2816628129669656,25.62,3.2816628129669656,1.0,25.62,0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
187.73,5.2403174222500475,1.0,0.6931471805599453,187.73,5.2403174222500475,187.73,5.2403174222500475,1.0,187.73,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
85.54,4.460606734796738,1.0,0.6931471805599453,85.54,4.460606734796738,85.54,4.460606734796738,1.0,85.54,0.0,1.0,23.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
8.33,2.2332350148592526,1.0,0.6931471805599453,8.33,2.2332350148592526,8.33,2.2332350148592526,1.0,8.33,0.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
949.82,6.857324770182772,1.0,0.6931471805599453,949.82,6.857324770182772,949.82,6.857324770182772,1.0,949.82,0.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
85.57,4.460953335227682,1.0,0.6931471805599453,85.57,4.460953335227682,85.57,4.460953335227682,1.0,85.57,0.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
50.69,3.945264339207948,1.0,0.6931471805599453,50.69,3.945264339207948,50.69,3.945264339207948,1.0,50.69,0.0,1.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.48,2.1377104498038118,1.0,0.6931471805599453,7.48,2.1377104498038118,7.48,2.1377104498038118,1.0,7.48,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
63.46,4.166044876387292,1.0,0.6931471805599453,63.46,4.166044876387292,63.46,4.166044876387292,1.0,63.46,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
128.25,4.861748513388538,1.0,0.6931471805599453,128.25,4.861748513388538,128.25,4.861748513388538,1.0,128.25,0.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
17.45,2.915064370486536,1.0,0.6931471805599453,17.45,2.915064370486536,17.45,2.915064370486536,1.0,17.45,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
685.26,6.531256564666569,1.0,0.6931471805599453,685.26,6.531256564666569,685.26,6.531256564666569,1.0,685.26,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
35.07,3.5854614949154477,1.0,0.6931471805599453,35.07,3.5854614949154477,35.07,3.5854614949154477,1.0,35.07,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.19,2.102913897864978,1.0,0.6931471805599453,7.19,2.102913897864978,7.19,2.102913897864978,1.0,7.19,0.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.44,2.0068708488450007,1.0,0.6931471805599453,6.44,2.0068708488450007,6.44,2.0068708488450007,1.0,6.44,0.0,1.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.01,2.080690761080268,1.0,0.6931471805599453,7.01,2.080690761080268,7.01,2.080690761080268,1.0,7.01,0.0,1.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
54.72,4.020339148911605,1.0,0.6931471805599453,54.72,4.020339148911605,54.72,4.020339148911605,1.0,54.72,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
12.32,2.589266665112243,1.0,0.6931471805599453,12.32,2.589266665112243,12.32,2.589266665112243,1.0,12.32,0.0,1.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
7.7,2.1633230256605382,1.0,0.6931471805599453,7.7,2.1633230256605382,7.7,2.1633230256605382,1.0,7.7,0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
372.87,5.923908143406992,1.0,0.6931471805599453,372.87,5.923908143406992,372.87,5.923908143406992,1.0,372.87,0.0,1.0,23.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
820.76,6.711448381621487,1.0,0.6931471805599453,820.76,6.711448381621487,820.76,6.711448381621487,1.0,820.76,0.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
86.29,4.469235908747258,1.0,0.6931471805599453,86.29,4.469235908747258,86.29,4.469235908747258,1.0,86.29,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1.1,0.7419373447293773,1.0,0.6931471805599453,1.1,0.7419373447293773,1.1,0.7419373447293773,1.0,1.1,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
1.63,0.9669838461896731,1.0,0.6931471805599453,1.63,0.9669838461896731,1.63,0.9669838461896731,1.0,1.63,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
21.63,3.119276459645446,1.0,0.6931471805599453,21.63,3.119276459645446,21.63,3.119276459645446,1.0,21.63,0.0,1.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
65.23,4.193133532496888,1.0,0.6931471805599453,65.23,4.193133532496888,65.23,4.193133532496888,1.0,65.23,0.0,1.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
125.48,4.840084192901217,1.0,0.6931471805599453,125.48,4.840084192901217,125.48,4.840084192901217,1.0,125.48,0.0,1.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
106.27,4.675349020609338,1.0,0.6931471805599453,106.27,4.675349020609338,106.27,4.675349020609338,1.0,106.27,0.0,1.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
895.19,6.7981524440661785,1.0,0.6931471805599453,895.19,6.7981524440661785,895.19,6.7981524440661785,1.0,895.19,0.0,1.0,22.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
10.62,2.4527277514237653,1.0,0.6931471805599453,10.62,2.4527277514237653,10.62,2.4527277514237653,1.0,10.62,0.0,1.0,22.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
6.37,1.9974177062012453,1.0,0.6931471805599453,6.37,1.9974177062012453,6.37,1.9974177062012453,1.0,6.37,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
173.52,5.1620393482554086,1.0,0.6931471805599453,173.52,5.1620393482554086,173.52,5.1620393482554086,1.0,173.52,0.0,1.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
254.25,5.5422434570447745,1.0,0.6931471805599453,254.25,5.5422434570447745,254.25,5.5422434570447745,1.0,254.25,0.0,1.0,22.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
4.51,1.706564623164823,1.0,0.6931471805599453,4.51,1.706564623164823,4.51,1.706564623164823,1.0,4.51,0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
1009.55,6.918250016074778,1.0,0.6931471805599453,1009.55,6.918250016074778,1009.55,6.918250016074778,1.0,1009.55,0.0,1.0,22.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
321.01,5.7745826009628045,1.0,0.6931471805599453,321.01,5.7745826009628045,321.01,5.7745826009628045,1.0,321.01,0.0,1.0,22.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
248.8,5.520660597691477,1.0,0.6931471805599453,248.8,5.520660597691477,248.8,5.520660597691477,1.0,248.8,0.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
52.46,3.978933710710773,1.0,0.6931471805599453,52.46,3.978933710710773,52.46,3.978933710710773,1.0,52.46,0.0,1.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
142.22,4.964381909578794,1.0,0.6931471805599453,142.22,4.964381909578794,142.22,4.964381909578794,1.0,142.22,0.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
321.43,5.775886058412575,1.0,0.6931471805599453,321.43,5.775886058412575,321.43,5.775886058412575,1.0,321.43,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
58.42,4.084630870034462,1.0,0.6931471805599453,58.42,4.084630870034462,58.42,4.084630870034462,1.0,58.42,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
75.92,4.342765920720579,1.0,0.6931471805599453,75.92,4.342765920720579,75.92,4.342765920720579,1.0,75.92,0.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
58.59,4.087487774758888,1.0,0.6931471805599453,58.59,4.087487774758888,58.59,4.087487774758888,1.0,58.59,0.0,1.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
19.76,3.033028058297688,1.0,0.6931471805599453,19.76,3.033028058297688,19.76,3.033028058297688,1.0,19.76,0.0,1.0,23.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
44.55,3.8188106237059674,1.0,0.6931471805599453,44.55,3.8188106237059674,44.55,3.8188106237059674,1.0,44.55,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
1214.39,7.102820291923455,1.0,0.6931471805599453,1214.39,7.102820291923455,1214.39,7.102820291923455,1.0,1214.39,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
736.56,6.603347440836964,1.0,0.6931471805599453,736.56,6.603347440836964,736.56,6.603347440836964,1.0,736.56,0.0,1.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
103.05,4.644871552839644,1.0,0.6931471805599453,103.05,4.644871552839644,103.05,4.644871552839644,1.0,103.05,0.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
9.38,2.339880877737743,1.0,0.6931471805599453,9.38,2.339880877737743,9.38,2.339880877737743,1.0,9.38,0.0,1.0,21.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
170.15,5.1425403649761945,1.0,0.6931471805599453,170.15,5.1425403649761945,170.15,5.1425403649761945,1.0,170.15,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
54.25,4.0118683403978626,1.0,0.6931471805599453,54.25,4.0118683403978626,54.25,4.0118683403978626,1.0,54.25,0.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
107.44,4.686197024630465,1.0,0.6931471805599453,107.44,4.686197024630465,107.44,4.686197024630465,1.0,107.44,0.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
7.32,2.1186622548331173,1.0,0.6931471805599453,7.32,2.1186622548331173,7.32,2.1186622548331173,1.0,7.32,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
78.63,4.377390906269353,1.0,0.6931471805599453,78.63,4.377390906269353,78.63,4.377390906269353,1.0,78.63,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
731.23,6.596094672258699,1.0,0.6931471805599453,731.23,6.596094672258699,731.23,6.596094672258699,1.0,731.23,0.0,1.0,23.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
100.04,4.6155164780422355,1.0,0.6931471805599453,100.04,4.6155164780422355,100.04,4.6155164780422355,1.0,100.04,0.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
84.55,4.449101000338202,1.0,0.6931471805599453,84.55,4.449101000338202,84.55,4.449101000338202,1.0,84.55,0.0,1.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
93.02,4.5435075255959845,1.0,0.6931471805599453,93.02,4.5435075255959845,93.02,4.5435075255959845,1.0,93.02,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
9.64,2.3646204839134985,1.0,0.6931471805599453,9.64,2.3646204839134985,9.64,2.3646204839134985,1.0,9.64,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
10.75,2.463853240590168,1.0,0.6931471805599453,10.75,2.463853240590168,10.75,2.463853240590168,1.0,10.75,0.0,1.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
75.61,4.33872761652873,1.0,0.6931471805599453,75.61,4.33872761652873,75.61,4.33872761652873,1.0,75.61,0.0,1.0,23.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
24.28,3.2300135692786567,1.0,0.6931471805599453,24.28,3.2300135692786567,24.28,3.2300135692786567,1.0,24.28,0.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
75.2,4.333361462692601,1.0,0.6931471805599453,75.2,4.333361462692601,75.2,4.333361462692601,1.0,75.2,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.22,1.4398351280479205,1.0,0.6931471805599453,3.22,1.4398351280479205,3.22,1.4398351280479205,1.0,3.22,0.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
17.28,2.905807566026004,1.0,0.6931471805599453,17.28,2.905807566026004,17.28,2.905807566026004,1.0,17.28,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
1033.53,6.941702496281795,1.0,0.6931471805599453,1033.53,6.941702496281795,1033.53,6.941702496281795,1.0,1033.53,0.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
17.23,2.9030685886905716,1.0,0.6931471805599453,17.23,2.9030685886905716,17.23,2.9030685886905716,1.0,17.23,0.0,1.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
63.44,4.165734558308774,1.0,0.6931471805599453,63.44,4.165734558308774,63.44,4.165734558308774,1.0,63.44,0.0,1.0,14.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
109.19,4.702206148499686,1.0,0.6931471805599453,109.19,4.702206148499686,109.19,4.702206148499686,1.0,109.19,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
26.25,3.305053521109253,1.0,0.6931471805599453,26.25,3.305053521109253,26.25,3.305053521109253,1.0,26.25,0.0,1.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
3.2,1.4350845252893227,1.0,0.6931471805599453,3.2,1.4350845252893227,3.2,1.4350845252893227,1.0,3.2,0.0,1.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
101.48,4.629667657588479,1.0,0.6931471805599453,101.48,4.629667657588479,101.48,4.629667657588479,1.0,101.48,0.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
788.49,6.67138716737102,1.0,0.6931471805599453,788.49,6.67138716737102,788.49,6.67138716737102,1.0,788.49,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
7.49,2.138889000323256,1.0,0.6931471805599453,7.49,2.138889000323256,7.49,2.138889000323256,1.0,7.49,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
8.27,2.2267833795777636,1.0,0.6931471805599453,8.27,2.2267833795777636,8.27,2.2267833795777636,1.0,8.27,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
29.9,3.4307561839036995,1.0,0.6931471805599453,29.9,3.4307561839036995,29.9,3.4307561839036995,1.0,29.9,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
5.35,1.8484548129046003,1.0,0.6931471805599453,5.35,1.8484548129046003,5.35,1.8484548129046003,1.0,5.35,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
52.03,3.970857791149039,1.0,0.6931471805599453,52.03,3.970857791149039,52.03,3.970857791149039,1.0,52.03,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
89.2,4.502029427068578,1.0,0.6931471805599453,89.2,4.502029427068578,89.2,4.502029427068578,1.0,89.2,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
75.49,4.337160013333775,1.0,0.6931471805599453,75.49,4.337160013333775,75.49,4.337160013333775,1.0,75.49,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
2.37,1.2149127443642704,1.0,0.6931471805599453,2.37,1.2149127443642704,2.37,1.2149127443642704,1.0,2.37,0.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
78.23,4.372355014977151,1.0,0.6931471805599453,78.23,4.372355014977151,78.23,4.372355014977151,1.0,78.23,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
68.69,4.244056835450428,1.0,0.6931471805599453,68.69,4.244056835450428,68.69,4.244056835450428,1.0,68.69,0.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
1.24,0.8064758658669485,1.0,0.6931471805599453,1.24,0.8064758658669485,1.24,0.8064758658669485,1.0,1.24,0.0,1.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
131.55,4.886959932735035,1.0,0.6931471805599453,131.55,4.886959932735035,131.55,4.886959932735035,1.0,131.55,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
101.72,4.632006839941651,1.0,0.6931471805599453,101.72,4.632006839941651,101.72,4.632006839941651,1.0,101.72,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
42.22,3.76630335107874,1.0,0.6931471805599453,42.22,3.76630335107874,42.22,3.76630335107874,1.0,42.22,0.0,1.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
1018.07,6.926645725662167,1.0,0.6931471805599453,1018.07,6.926645725662167,1018.07,6.926645725662167,1.0,1018.07,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
45.67,3.8431015599617244,1.0,0.6931471805599453,45.67,3.8431015599617244,45.67,3.8431015599617244,1.0,45.67,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1.42,0.8837675401685949,1.0,0.6931471805599453,1.42,0.8837675401685949,1.42,0.8837675401685949,1.0,1.42,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
18.35,2.9626924194757907,1.0,0.6931471805599453,18.35,2.9626924194757907,18.35,2.9626924194757907,1.0,18.35,0.0,1.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
2.11,1.1346227261911428,1.0,0.6931471805599453,2.11,1.1346227261911428,2.11,1.1346227261911428,1.0,2.11,0.0,1.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
372.65,5.923319530376299,1.0,0.6931471805599453,372.65,5.923319530376299,372.65,5.923319530376299,1.0,372.65,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
2.21,1.1662709371419244,1.0,0.6931471805599453,2.21,1.1662709371419244,2.21,1.1662709371419244,1.0,2.21,0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.19,1.4327007339340463,1.0,0.6931471805599453,3.19,1.4327007339340463,3.19,1.4327007339340463,1.0,3.19,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
4.74,1.747459210331475,1.0,0.6931471805599453,4.74,1.747459210331475,4.74,1.747459210331475,1.0,4.74,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
8.59,2.2607208888953467,1.0,0.6931471805599453,8.59,2.2607208888953467,8.59,2.2607208888953467,1.0,8.59,0.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
406.64,6.010384431960492,1.0,0.6931471805599453,406.64,6.010384431960492,406.64,6.010384431960492,1.0,406.64,0.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
4.94,1.7817091333745536,1.0,0.6931471805599453,4.94,1.7817091333745536,4.94,1.7817091333745536,1.0,4.94,0.0,1.0,15.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
18.46,2.968361076757859,1.0,0.6931471805599453,18.46,2.968361076757859,18.46,2.968361076757859,1.0,18.46,0.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
672.95,6.513155924184279,1.0,0.6931471805599453,672.95,6.513155924184279,672.95,6.513155924184279,1.0,672.95,0.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1.84,1.0438040521731147,1.0,0.6931471805599453,1.84,1.0438040521731147,1.84,1.0438040521731147,1.0,1.84,0.0,1.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
915.56,6.82062753158537,1.0,0.6931471805599453,915.56,6.82062753158537,915.56,6.82062753158537,1.0,915.56,0.0,1.0,22.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
911.15,6.8158044502342285,1.0,0.6931471805599453,911.15,6.8158044502342285,911.15,6.8158044502342285,1.0,911.15,0.0,1.0,22.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
5.19,1.8229350866965048,1.0,0.6931471805599453,5.19,1.8229350866965048,5.19,1.8229350866965048,1.0,5.19,0.0,1.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
306.63,5.728897762134598,1.0,0.6931471805599453,306.63,5.728897762134598,306.63,5.728897762134598,1.0,306.63,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
